Date,Location,Store_ID,Product_Category,Sales_USD,Quantity,Discount_Applied
2024-01-29,Tokyo,ST-003,Home & Kitchen,4193.05,20,False
2024-01-29,Berlin,ST-003,Apparel,4875.5,32,False
2024-01-30,Tokyo,ST-004,Home & Kitchen,3662.64,42,False
2024-01-30,London,ST-001,Home & Kitchen,1480.38,23,False
2024-01-31,Tokyo,ST-004,Electronics,208.99,40,True
2024-01-31,Berlin,ST-003,Home & Kitchen,764.22,19,False
2024-02-01,London,ST-003,Electronics,2959.28,30,True
2024-02-01,London,ST-004,Electronics,355.15,25,False
2024-02-02,London,ST-001,Electronics,2770.42,30,False
2024-02-02,Tokyo,ST-002,Electronics,1131.74,43,True
2024-02-03,London,ST-002,Groceries,3606.65,21,True
2024-02-03,Tokyo,ST-004,Apparel,3970.79,31,True
2024-02-04,New York,ST-004,Groceries,4558.17,20,True
2024-02-04,New York,ST-004,Electronics,1200.14,9,False
2024-02-05,London,ST-003,Groceries,1855.84,39,False
2024-02-05,Tokyo,ST-004,Home & Kitchen,4602.39,7,True
2024-02-06,London,ST-003,Groceries,4929.95,48,False
2024-02-06,Tokyo,ST-001,Electronics,602.15,47,False
2024-02-07,Tokyo,ST-001,Apparel,2250.79,16,False
2024-02-07,Berlin,ST-002,Electronics,4483.97,23,False
2024-02-08,Berlin,ST-002,Apparel,3536.32,27,False
2024-02-08,Berlin,ST-003,Home & Kitchen,1764.41,27,False
2024-02-09,London,ST-002,Home & Kitchen,4091.98,17,True
2024-02-09,New York,ST-001,Groceries,2443.56,41,False
2024-02-10,New York,ST-004,Groceries,4293.17,45,False
2024-02-10,New York,ST-003,Home & Kitchen,2846.31,17,False
2024-02-11,New York,ST-002,Home & Kitchen,4317.02,2,True
2024-02-11,New York,ST-001,Electronics,4277.24,19,False
2024-02-12,New York,ST-001,Electronics,3091.34,31,False
2024-02-12,Berlin,ST-003,Electronics,662.11,11,False
2024-02-13,Tokyo,ST-001,Electronics,4276.03,16,True
2024-02-13,Berlin,ST-003,Home & Kitchen,3066.07,20,False
2024-02-14,Berlin,ST-001,Electronics,4038.82,10,True
2024-02-14,London,ST-002,Home & Kitchen,3343.31,29,False
2024-02-15,New York,ST-004,Electronics,883.76,37,False
2024-02-15,Berlin,ST-002,Home & Kitchen,4342.98,15,False
2024-02-16,London,ST-003,Electronics,4194.25,46,False
2024-02-16,London,ST-003,Home & Kitchen,3837.05,37,False
2024-02-17,Berlin,ST-004,Home & Kitchen,3762.07,23,False
2024-02-17,New York,ST-001,Groceries,781.5,47,False
2024-02-18,London,ST-002,Groceries,4734.24,43,True
2024-02-18,New York,ST-004,Groceries,4503.39,32,False
2024-02-19,Berlin,ST-002,Electronics,4025.61,7,False
2024-02-19,London,ST-002,Home & Kitchen,4877.28,17,False
2024-02-20,New York,ST-002,Home & Kitchen,4403.08,7,False
2024-02-20,Berlin,ST-003,Electronics,2684.63,29,False
2024-02-21,Berlin,ST-002,Groceries,2100.75,2,False
2024-02-21,New York,ST-002,Electronics,4099.19,48,False
2024-02-22,London,ST-003,Home & Kitchen,931.6,2,False
2024-02-22,Tokyo,ST-003,Electronics,2913.89,12,True
2024-02-23,Tokyo,ST-002,Home & Kitchen,3192.3,26,False
2024-02-23,Tokyo,ST-004,Groceries,3429.55,18,False
2024-02-24,Tokyo,ST-003,Groceries,249.31,27,False
2024-02-24,New York,ST-004,Electronics,4712.86,8,False
2024-02-25,New York,ST-001,Electronics,3957.29,7,False
2024-02-25,New York,ST-001,Home & Kitchen,3229.21,3,False
2024-02-26,London,ST-003,Home & Kitchen,4476.0,33,True
2024-02-26,Berlin,ST-004,Electronics,2216.32,6,False
2024-02-27,Berlin,ST-001,Electronics,3504.45,17,False
2024-02-27,Tokyo,ST-004,Apparel,209.91,5,False
2024-02-28,London,ST-002,Apparel,2789.36,4,True
2024-02-28,Berlin,ST-004,Home & Kitchen,1972.83,44,False
2024-02-29,London,ST-004,Groceries,2391.34,11,False
2024-02-29,New York,ST-002,Electronics,933.34,43,False
2024-03-01,New York,ST-003,Groceries,3838.73,44,True
2024-03-01,London,ST-001,Home & Kitchen,3426.57,18,False
2024-03-02,New York,ST-003,Home & Kitchen,1436.56,32,True
2024-03-02,Tokyo,ST-004,Apparel,3400.79,40,False
2024-03-03,New York,ST-001,Apparel,521.73,23,False
2024-03-03,Tokyo,ST-002,Groceries,2143.1,4,False
2024-03-04,Berlin,ST-004,Home & Kitchen,4949.64,18,True
2024-03-04,New York,ST-002,Home & Kitchen,4248.58,41,True
2024-03-05,Berlin,ST-001,Electronics,236.62,47,False
2024-03-05,Berlin,ST-004,Apparel,4727.72,40,False
2024-03-06,New York,ST-004,Groceries,3948.44,16,True
2024-03-06,Berlin,ST-004,Apparel,4800.58,38,False
2024-03-07,London,ST-002,Groceries,3378.22,7,True
2024-03-07,London,ST-004,Electronics,1674.9,4,False
2024-03-08,Tokyo,ST-001,Groceries,4612.06,42,False
2024-03-08,Berlin,ST-004,Home & Kitchen,2558.69,36,False
2024-03-09,Berlin,ST-004,Electronics,1950.42,34,True
2024-03-09,Tokyo,ST-002,Home & Kitchen,525.89,28,True
2024-03-10,Tokyo,ST-004,Apparel,3285.12,23,False
2024-03-10,New York,ST-002,Electronics,1960.49,43,False
2024-03-11,London,ST-002,Electronics,157.11,7,True
2024-03-11,New York,ST-001,Home & Kitchen,2260.66,46,True
2024-03-12,New York,ST-004,Home & Kitchen,1194.23,31,False
2024-03-12,New York,ST-004,Home & Kitchen,2251.87,47,True
2024-03-13,Berlin,ST-001,Apparel,2718.99,21,False
2024-03-13,Berlin,ST-004,Electronics,240.31,49,True
2024-03-14,London,ST-004,Apparel,2841.97,30,False
2024-03-14,New York,ST-003,Apparel,1784.95,5,True
2024-03-15,Tokyo,ST-002,Apparel,2300.5,37,False
2024-03-15,Berlin,ST-002,Home & Kitchen,4574.09,43,False
2024-03-16,New York,ST-003,Groceries,3086.67,3,True
2024-03-16,Berlin,ST-001,Groceries,2812.75,49,False
2024-03-17,Berlin,ST-004,Groceries,207.44,32,True
2024-03-17,New York,ST-001,Groceries,2549.23,5,False
2024-03-18,New York,ST-003,Electronics,3125.04,39,True
2024-03-18,New York,ST-002,Apparel,3159.74,23,False
2024-03-19,New York,ST-002,Electronics,3059.88,25,False
2024-03-19,Tokyo,ST-002,Apparel,4423.23,39,True
2024-03-20,New York,ST-003,Groceries,843.79,21,False
2024-03-20,New York,ST-003,Electronics,2803.88,35,False
2024-03-21,Tokyo,ST-003,Electronics,4090.98,44,True
2024-03-21,New York,ST-001,Apparel,3666.96,49,True
2024-03-22,New York,ST-004,Groceries,4567.44,40,True
2024-03-22,Tokyo,ST-004,Electronics,4484.99,11,False
2024-03-23,Berlin,ST-004,Groceries,2387.07,38,False
2024-03-23,Tokyo,ST-002,Groceries,2879.29,43,True
2024-03-24,Berlin,ST-001,Home & Kitchen,621.26,33,False
2024-03-24,Berlin,ST-002,Home & Kitchen,4837.26,40,False
2024-03-25,Tokyo,ST-003,Home & Kitchen,2501.33,44,False
2024-03-25,London,ST-003,Groceries,1900.88,6,False
2024-03-26,Berlin,ST-001,Electronics,4406.7,33,False
2024-03-26,London,ST-003,Apparel,1579.49,10,True
2024-03-27,Tokyo,ST-001,Groceries,1850.93,2,True
2024-03-27,Berlin,ST-002,Groceries,1216.66,6,False
2024-03-28,London,ST-001,Groceries,2709.3,24,True
2024-03-28,Tokyo,ST-003,Apparel,3712.95,34,True
2024-03-29,Tokyo,ST-001,Groceries,4420.97,9,True
2024-03-29,London,ST-001,Apparel,2646.58,47,False
2024-03-30,Berlin,ST-001,Apparel,162.05,29,False
2024-03-30,Berlin,ST-003,Home & Kitchen,2026.51,33,False
2024-03-31,Berlin,ST-003,Apparel,4336.49,41,False
2024-03-31,London,ST-001,Apparel,4463.28,35,False
2024-04-01,London,ST-003,Apparel,1546.71,48,False
2024-04-01,New York,ST-001,Apparel,2765.6,35,True
2024-04-02,Tokyo,ST-004,Groceries,4773.27,19,False
2024-04-02,Tokyo,ST-004,Home & Kitchen,4351.16,15,True
2024-04-03,London,ST-002,Home & Kitchen,1340.24,49,False
2024-04-03,New York,ST-003,Apparel,4285.48,26,True
2024-04-04,London,ST-001,Home & Kitchen,1414.41,45,False
2024-04-04,Berlin,ST-003,Home & Kitchen,2480.21,33,False
2024-04-05,Tokyo,ST-004,Apparel,1589.53,24,False
2024-04-05,New York,ST-004,Groceries,4905.52,14,False
2024-04-06,Berlin,ST-003,Electronics,1266.84,4,True
2024-04-06,Tokyo,ST-004,Electronics,1907.52,4,True
2024-04-07,Berlin,ST-004,Electronics,4544.86,16,False
2024-04-07,London,ST-001,Home & Kitchen,2456.19,10,False
2024-04-08,New York,ST-004,Groceries,931.2,6,False
2024-04-08,London,ST-002,Apparel,1567.61,12,False
2024-04-09,London,ST-004,Home & Kitchen,3535.94,47,False
2024-04-09,London,ST-001,Apparel,4073.21,37,False
2024-04-10,Tokyo,ST-004,Home & Kitchen,4330.31,44,False
2024-04-10,Berlin,ST-001,Apparel,1845.55,25,False
2024-04-11,New York,ST-002,Apparel,4998.03,42,False
2024-04-11,London,ST-003,Home & Kitchen,308.26,31,True
2024-04-12,London,ST-002,Home & Kitchen,4169.31,42,False
2024-04-12,Tokyo,ST-002,Groceries,952.91,31,False
2024-04-13,New York,ST-004,Electronics,4607.66,43,True
2024-04-13,London,ST-003,Home & Kitchen,2304.09,45,True
2024-04-14,New York,ST-004,Home & Kitchen,4694.58,11,False
2024-04-14,Tokyo,ST-004,Groceries,4856.96,3,False
2024-04-15,New York,ST-002,Home & Kitchen,2795.9,7,True
2024-04-15,New York,ST-001,Apparel,2242.12,11,False
2024-04-16,Berlin,ST-001,Groceries,4020.39,8,False
2024-04-16,Tokyo,ST-001,Home & Kitchen,3613.63,43,False
2024-04-17,Berlin,ST-002,Home & Kitchen,2315.92,9,False
2024-04-17,London,ST-001,Apparel,4118.9,21,False
2024-04-18,Tokyo,ST-002,Electronics,2656.7,11,True
2024-04-18,Tokyo,ST-004,Groceries,221.36,35,True
2024-04-19,Tokyo,ST-003,Home & Kitchen,1737.08,43,False
2024-04-19,New York,ST-004,Apparel,135.75,3,False
2024-04-20,London,ST-004,Groceries,4420.05,7,True
2024-04-20,Berlin,ST-003,Home & Kitchen,135.47,43,False
2024-04-21,London,ST-004,Home & Kitchen,2957.73,37,False
2024-04-21,New York,ST-004,Apparel,3857.66,49,False
2024-04-22,New York,ST-004,Electronics,4597.77,10,False
2024-04-22,Tokyo,ST-004,Home & Kitchen,2125.04,45,False
2024-04-23,London,ST-003,Home & Kitchen,3364.62,10,False
2024-04-23,New York,ST-004,Electronics,1561.4,8,True
2024-04-24,Berlin,ST-004,Groceries,4532.95,20,True
2024-04-24,London,ST-002,Apparel,1655.07,25,True
2024-04-25,New York,ST-002,Electronics,2926.47,43,False
2024-04-25,New York,ST-004,Apparel,514.72,12,False
2024-04-26,London,ST-002,Home & Kitchen,1054.22,24,True
2024-04-26,Tokyo,ST-001,Electronics,2068.5,45,True
2024-04-27,Berlin,ST-004,Electronics,826.6,22,False
2024-04-27,New York,ST-002,Groceries,1101.34,27,False
2024-04-28,Berlin,ST-001,Home & Kitchen,2971.98,40,False
2024-04-28,Berlin,ST-003,Home & Kitchen,411.54,29,False
2024-04-29,Berlin,ST-004,Home & Kitchen,4490.2,6,False
2024-04-29,Tokyo,ST-001,Groceries,1522.42,28,False
2024-04-30,Tokyo,ST-004,Apparel,983.05,5,False
2024-04-30,Tokyo,ST-003,Electronics,3557.02,11,False
2024-05-01,Tokyo,ST-003,Electronics,4125.5,8,False
2024-05-01,Tokyo,ST-002,Home & Kitchen,4611.78,8,False
2024-05-02,Berlin,ST-001,Apparel,516.65,40,False
2024-05-02,London,ST-002,Home & Kitchen,739.32,25,False
2024-05-03,New York,ST-001,Electronics,2692.13,7,False
2024-05-03,New York,ST-003,Home & Kitchen,2575.7,10,False
2024-05-04,London,ST-002,Electronics,3275.85,25,False
2024-05-04,New York,ST-001,Electronics,4516.75,22,True
2024-05-05,Tokyo,ST-002,Home & Kitchen,3423.34,35,False
2024-05-05,New York,ST-004,Home & Kitchen,1825.45,20,False
2024-05-06,Tokyo,ST-003,Groceries,877.23,11,False
2024-05-06,London,ST-004,Electronics,2270.2,49,False
2024-05-07,Tokyo,ST-004,Groceries,2946.55,36,True
2024-05-07,Berlin,ST-003,Apparel,3037.26,14,False
2024-05-08,Berlin,ST-004,Electronics,1805.79,10,False
2024-05-08,Tokyo,ST-001,Apparel,660.11,47,False
2024-05-09,Tokyo,ST-004,Home & Kitchen,974.42,21,True
2024-05-09,New York,ST-001,Groceries,1524.64,32,False
2024-05-10,New York,ST-002,Electronics,1922.78,1,False
2024-05-10,Tokyo,ST-003,Groceries,3377.0,20,False
2024-05-11,Tokyo,ST-004,Apparel,670.24,27,False
2024-05-11,New York,ST-003,Electronics,1216.04,5,False
2024-05-12,Tokyo,ST-001,Apparel,3284.3,46,False
2024-05-12,Berlin,ST-003,Apparel,2191.39,13,True
2024-05-13,London,ST-003,Home & Kitchen,4846.23,30,False
2024-05-13,New York,ST-002,Groceries,2930.77,9,True
2024-05-14,London,ST-001,Apparel,2459.36,29,False
2024-05-14,Berlin,ST-003,Groceries,141.13,48,True
2024-05-15,Tokyo,ST-001,Apparel,2835.71,32,True
2024-05-15,Tokyo,ST-004,Home & Kitchen,4886.73,49,True
2024-05-16,Berlin,ST-002,Groceries,129.98,5,False
2024-05-16,Berlin,ST-004,Electronics,1819.6,29,True
2024-05-17,London,ST-001,Electronics,2378.9,41,False
2024-05-17,New York,ST-001,Electronics,4900.38,31,True
2024-05-18,London,ST-003,Groceries,2052.53,30,False
2024-05-18,New York,ST-004,Electronics,4672.84,31,False
2024-05-19,Berlin,ST-002,Electronics,452.92,48,True
2024-05-19,London,ST-001,Groceries,2073.16,29,False
2024-05-20,Tokyo,ST-002,Apparel,2421.42,5,False
2024-05-20,London,ST-001,Apparel,812.13,39,False
2024-05-21,Berlin,ST-001,Groceries,4096.34,6,True
2024-05-21,Berlin,ST-001,Electronics,3968.76,40,False
2024-05-22,London,ST-004,Groceries,1116.7,15,False
2024-05-22,London,ST-002,Electronics,2184.44,38,True
2024-05-23,Tokyo,ST-003,Apparel,3151.92,5,False
2024-05-23,Tokyo,ST-004,Apparel,3106.06,27,True
2024-05-24,New York,ST-002,Apparel,4358.47,40,False
2024-05-24,London,ST-002,Apparel,3270.18,9,True
2024-05-25,New York,ST-003,Apparel,4366.87,12,False
2024-05-25,Tokyo,ST-001,Groceries,4585.78,47,False
2024-05-26,Tokyo,ST-002,Home & Kitchen,2149.68,13,True
2024-05-26,Tokyo,ST-002,Apparel,3664.23,1,False
2024-05-27,New York,ST-001,Groceries,658.81,25,True
2024-05-27,Berlin,ST-002,Electronics,1972.15,7,False
2024-05-28,London,ST-003,Groceries,2830.62,11,True
2024-05-28,Berlin,ST-001,Home & Kitchen,2019.61,47,False
2024-05-29,New York,ST-002,Apparel,4758.72,12,True
2024-05-29,London,ST-001,Home & Kitchen,3152.05,21,False
2024-05-30,New York,ST-001,Apparel,4990.44,16,False
2024-05-30,Berlin,ST-001,Apparel,1843.39,32,False
2024-05-31,London,ST-004,Groceries,4335.53,1,True
2024-05-31,London,ST-002,Apparel,4066.64,5,False
2024-06-01,Tokyo,ST-003,Home & Kitchen,4804.97,37,False
2024-06-01,Berlin,ST-001,Home & Kitchen,3805.47,12,False
2024-06-02,Berlin,ST-001,Apparel,4601.64,26,True
2024-06-02,Tokyo,ST-001,Apparel,1325.16,31,True
2024-06-03,New York,ST-002,Groceries,361.03,46,True
2024-06-03,Berlin,ST-002,Electronics,1336.51,46,False
2024-06-04,New York,ST-001,Apparel,3663.64,46,True
2024-06-04,New York,ST-004,Electronics,1079.5,20,True
2024-06-05,London,ST-002,Home & Kitchen,3766.01,10,True
2024-06-05,Berlin,ST-002,Electronics,1159.65,15,False
2024-06-06,Tokyo,ST-001,Apparel,4543.15,22,False
2024-06-06,Berlin,ST-002,Electronics,3633.57,40,False
2024-06-07,New York,ST-002,Apparel,2621.63,2,False
2024-06-07,London,ST-003,Apparel,2895.61,31,False
2024-06-08,London,ST-004,Electronics,2489.68,48,True
2024-06-08,London,ST-001,Electronics,3492.23,7,False
2024-06-09,Tokyo,ST-002,Home & Kitchen,4900.18,15,False
2024-06-09,Berlin,ST-003,Groceries,4211.63,43,True
2024-06-10,Tokyo,ST-003,Home & Kitchen,3771.34,27,False
2024-06-10,London,ST-004,Electronics,954.53,36,False
2024-06-11,London,ST-002,Apparel,2687.96,34,True
2024-06-11,Tokyo,ST-003,Home & Kitchen,1239.72,41,True
2024-06-12,London,ST-004,Home & Kitchen,402.47,22,True
2024-06-12,New York,ST-003,Home & Kitchen,217.92,4,False
2024-06-13,New York,ST-004,Home & Kitchen,1826.42,12,False
2024-06-13,Berlin,ST-004,Electronics,3123.64,34,False
2024-06-14,Tokyo,ST-001,Electronics,3859.01,12,False
2024-06-14,New York,ST-001,Groceries,814.93,12,True
2024-06-15,Berlin,ST-003,Apparel,2739.1,25,False
2024-06-15,London,ST-001,Groceries,1245.81,42,False
2024-06-16,Tokyo,ST-002,Home & Kitchen,262.74,1,False
2024-06-16,New York,ST-001,Electronics,4670.23,34,False
2024-06-17,Berlin,ST-001,Apparel,3235.14,43,False
2024-06-17,Tokyo,ST-001,Groceries,2651.51,44,False
2024-06-18,Tokyo,ST-001,Groceries,4128.36,34,True
2024-06-18,New York,ST-001,Home & Kitchen,1901.5,37,True
2024-06-19,London,ST-003,Groceries,1119.79,25,False
2024-06-19,Berlin,ST-001,Home & Kitchen,2786.42,5,False
2024-06-20,London,ST-002,Apparel,4349.99,32,True
2024-06-20,Berlin,ST-004,Groceries,2281.67,29,False
2024-06-21,London,ST-004,Groceries,4944.59,9,True
2024-06-21,Berlin,ST-004,Groceries,2401.47,5,False
2024-06-22,Berlin,ST-003,Home & Kitchen,4341.0,9,False
2024-06-22,Berlin,ST-001,Home & Kitchen,386.81,32,True
2024-06-23,London,ST-003,Electronics,2700.41,37,False
2024-06-23,Berlin,ST-003,Home & Kitchen,4382.52,45,True
2024-06-24,New York,ST-002,Electronics,4779.88,49,False
2024-06-24,New York,ST-001,Electronics,2998.7,32,False
2024-06-25,Tokyo,ST-002,Home & Kitchen,1903.14,7,False
2024-06-25,London,ST-001,Groceries,3519.21,19,False
2024-06-26,London,ST-002,Electronics,2409.56,24,False
2024-06-26,London,ST-002,Groceries,180.19,30,True
2024-06-27,Berlin,ST-002,Electronics,470.6,22,False
2024-06-27,New York,ST-004,Groceries,717.52,12,False
2024-06-28,New York,ST-002,Electronics,3168.79,18,True
2024-06-28,London,ST-004,Groceries,4908.17,27,False
2024-06-29,Tokyo,ST-003,Groceries,1237.22,39,False
2024-06-29,New York,ST-001,Electronics,4466.05,12,False
2024-06-30,Tokyo,ST-004,Home & Kitchen,1118.63,18,False
2024-06-30,New York,ST-003,Groceries,406.24,44,False
2024-07-01,Berlin,ST-003,Electronics,4727.49,32,True
2024-07-01,Tokyo,ST-003,Home & Kitchen,4433.47,12,False
2024-07-02,Tokyo,ST-004,Home & Kitchen,1582.79,11,False
2024-07-02,New York,ST-002,Electronics,814.92,26,False
2024-07-03,New York,ST-003,Groceries,1918.65,46,False
2024-07-03,New York,ST-001,Home & Kitchen,3024.68,26,True
2024-07-04,Berlin,ST-003,Groceries,4773.77,9,True
2024-07-04,London,ST-001,Groceries,1931.35,21,True
2024-07-05,Tokyo,ST-003,Apparel,2208.26,46,False
2024-07-05,London,ST-001,Home & Kitchen,461.17,38,False
2024-07-06,New York,ST-001,Electronics,3792.21,6,False
2024-07-06,Berlin,ST-004,Groceries,906.04,11,False
2024-07-07,Berlin,ST-001,Groceries,4300.18,17,True
2024-07-07,Berlin,ST-001,Home & Kitchen,4198.28,2,True
2024-07-08,Tokyo,ST-002,Apparel,4721.11,15,True
2024-07-08,New York,ST-002,Apparel,2495.71,13,False
2024-07-09,New York,ST-004,Home & Kitchen,3887.83,10,False
2024-07-09,New York,ST-001,Home & Kitchen,2298.14,2,False
2024-07-10,New York,ST-003,Electronics,1369.73,45,True
2024-07-10,Tokyo,ST-002,Home & Kitchen,2252.73,5,False
2024-07-11,Berlin,ST-002,Electronics,2386.42,11,False
2024-07-11,London,ST-001,Home & Kitchen,615.15,35,True
2024-07-12,Tokyo,ST-001,Groceries,4706.88,41,False
2024-07-12,Berlin,ST-003,Home & Kitchen,4854.08,45,False
2024-07-13,London,ST-002,Apparel,1117.79,47,True
2024-07-13,New York,ST-002,Groceries,3115.19,18,False
2024-07-14,Berlin,ST-001,Groceries,1416.42,24,False
2024-07-14,Tokyo,ST-004,Electronics,2871.03,48,False
2024-07-15,Berlin,ST-003,Home & Kitchen,4203.78,45,False
2024-07-15,New York,ST-001,Electronics,3946.32,21,False
2024-07-16,London,ST-002,Groceries,4478.42,43,True
2024-07-16,London,ST-002,Electronics,3741.5,22,False
2024-07-17,Tokyo,ST-004,Apparel,323.72,29,False
2024-07-17,London,ST-003,Home & Kitchen,2054.56,33,False
2024-07-18,Berlin,ST-003,Groceries,1788.85,41,False
2024-07-18,New York,ST-004,Electronics,2230.69,12,False
2024-07-19,New York,ST-004,Apparel,4347.55,33,False
2024-07-19,Tokyo,ST-002,Apparel,3175.57,8,False
2024-07-20,New York,ST-001,Home & Kitchen,1140.29,23,False
2024-07-20,London,ST-002,Apparel,2150.6,37,False
2024-07-21,Tokyo,ST-001,Electronics,1862.48,28,True
2024-07-21,Tokyo,ST-001,Apparel,1981.58,13,False
2024-07-22,Berlin,ST-004,Electronics,3765.68,31,True
2024-07-22,New York,ST-003,Home & Kitchen,1032.76,10,True
2024-07-23,London,ST-004,Home & Kitchen,1312.46,17,False
2024-07-23,New York,ST-003,Electronics,4810.61,4,False
2024-07-24,London,ST-001,Apparel,2321.18,11,False
2024-07-24,Tokyo,ST-001,Electronics,1947.75,17,False
2024-07-25,New York,ST-002,Electronics,3694.54,3,False
2024-07-25,Berlin,ST-004,Apparel,3313.91,49,False
2024-07-26,Berlin,ST-003,Electronics,868.49,40,True
2024-07-26,London,ST-002,Apparel,2805.75,35,False
2024-07-27,New York,ST-003,Groceries,4336.92,47,False
2024-07-27,London,ST-001,Apparel,1176.98,35,True
2024-07-28,Tokyo,ST-002,Electronics,440.61,1,False
2024-07-28,London,ST-001,Electronics,4250.14,38,False
2024-07-29,Berlin,ST-001,Home & Kitchen,707.54,29,True
2024-07-29,Berlin,ST-002,Electronics,4890.72,12,True
2024-07-30,London,ST-002,Groceries,1744.93,45,False
2024-07-30,Berlin,ST-002,Electronics,2539.17,21,True
2024-07-31,Tokyo,ST-003,Groceries,1286.88,49,False
2024-07-31,Tokyo,ST-003,Groceries,2518.4,27,False
2024-08-01,New York,ST-004,Home & Kitchen,4759.44,47,False
2024-08-01,London,ST-003,Electronics,3947.6,1,False
2024-08-02,Berlin,ST-002,Groceries,3504.77,22,True
2024-08-02,New York,ST-002,Apparel,1544.76,37,False
2024-08-03,Tokyo,ST-004,Groceries,1573.86,14,False
2024-08-03,Tokyo,ST-004,Home & Kitchen,4101.93,42,False
2024-08-04,Tokyo,ST-001,Electronics,2337.55,49,True
2024-08-04,Tokyo,ST-004,Home & Kitchen,2027.52,1,False
2024-08-05,London,ST-002,Electronics,1330.77,42,False
2024-08-05,Berlin,ST-003,Home & Kitchen,4887.55,5,True
2024-08-06,Berlin,ST-001,Home & Kitchen,3782.33,20,False
2024-08-06,New York,ST-004,Electronics,1254.18,48,False
2024-08-07,Tokyo,ST-002,Electronics,670.16,31,False
2024-08-07,Tokyo,ST-004,Groceries,3615.17,27,False
2024-08-08,Tokyo,ST-004,Home & Kitchen,3439.51,46,False
2024-08-08,London,ST-003,Apparel,1853.43,49,False
2024-08-09,Tokyo,ST-003,Home & Kitchen,1015.93,9,True
2024-08-09,London,ST-004,Home & Kitchen,4648.97,19,True
2024-08-10,New York,ST-001,Electronics,2886.16,46,True
2024-08-10,New York,ST-003,Groceries,860.46,28,False
2024-08-11,Tokyo,ST-002,Home & Kitchen,950.08,30,False
2024-08-11,Berlin,ST-002,Electronics,1752.07,12,False
2024-08-12,New York,ST-004,Home & Kitchen,4127.1,46,False
2024-08-12,Berlin,ST-002,Electronics,3038.55,25,False
